date,pair,side,weight_before,weight_after,weight_delta,turnover,cost
2023-03-30,SNXUSDT,sell,0.042041,0.0,-0.042041,0.536236,0.00080435
2023-03-30,XRPUSDT,buy,0.0,0.070656,0.070656,0.536236,0.00080435
2023-03-30,YFIUSDT,sell,0.032805,0.0,-0.032805,0.536236,0.00080435
2023-04-02,ACHUSDT,sell,0.048323,0.0,-0.048323,0.198795,0.00029819
2023-04-02,ETCUSDT,buy,0.0,0.080258,0.080258,0.198795,0.00029819
2023-04-02,LTCUSDT,buy,0.0,0.070214,0.070214,0.198795,0.00029819
2023-04-08,1INCHUSDT,buy,0.0,0.045961,0.045961,0.458746,0.00068812
2023-04-08,ADAUSDT,sell,0.101284,0.051116,-0.050167,0.458746,0.00068812
2023-04-08,AVAXUSDT,buy,0.0,0.046568,0.046568,0.458746,0.00068812
2023-04-08,BATUSDT,buy,0.0,0.04289,0.04289,0.458746,0.00068812
2023-04-08,ETCUSDT,sell,0.080258,0.0,-0.080258,0.458746,0.00068812
2023-04-08,ETHUSDT,sell,0.122148,0.064058,-0.05809,0.458746,0.00068812
2023-04-08,LINKUSDT,buy,0.0,0.053209,0.053209,0.458746,0.00068812
2023-04-08,XRPUSDT,sell,0.070656,0.034428,-0.036228,0.458746,0.00068812
2023-04-08,ZILUSDT,buy,0.0,0.045375,0.045375,0.458746,0.00068812
2023-04-11,1INCHUSDT,sell,0.045961,0.0,-0.045961,0.239775,0.00035966
2023-04-11,AVAXUSDT,sell,0.046568,0.0,-0.046568,0.239775,0.00035966
2023-04-11,DOGEUSDT,buy,0.0,0.037531,0.037531,0.239775,0.00035966
2023-04-11,DOTUSDT,buy,0.0,0.056506,0.056506,0.239775,0.00035966
2023-04-11,LINKUSDT,sell,0.053209,0.0,-0.053209,0.239775,0.00035966
2023-04-14,AAVEUSDT,buy,0.0,0.061296,0.061296,0.255249,0.00038287
2023-04-14,ACHUSDT,buy,0.0,0.030533,0.030533,0.255249,0.00038287
2023-04-14,DOTUSDT,sell,0.056506,0.0,-0.056506,0.255249,0.00038287
2023-04-14,LTCUSDT,sell,0.070214,0.0,-0.070214,0.255249,0.00038287
2023-04-14,STGUSDT,buy,0.0,0.0367,0.0367,0.255249,0.00038287
2023-04-17,AAVEUSDT,sell,0.061296,0.0,-0.061296,0.228854,0.00034328
2023-04-17,LTCUSDT,buy,0.0,0.069165,0.069165,0.228854,0.00034328
2023-04-17,STGUSDT,sell,0.0367,0.0,-0.0367,0.228854,0.00034328
2023-04-17,ZECUSDT,buy,0.0,0.061693,0.061693,0.228854,0.00034328
2023-04-20,ADAUSDT,sell,0.051116,0.004401,-0.046715,0.726618,0.00108993
2023-04-20,BATUSDT,sell,0.04289,0.004059,-0.038831,0.726618,0.00108993
2023-04-20,DOGEUSDT,sell,0.037531,0.0,-0.037531,0.726618,0.00108993
2023-04-20,ETHUSDT,sell,0.064058,0.005505,-0.058553,0.726618,0.00108993
2023-04-20,INJUSDT,sell,0.043456,0.002318,-0.041138,0.726618,0.00108993
2023-04-20,LTCUSDT,sell,0.069165,0.0,-0.069165,0.726618,0.00108993
2023-04-20,TUSDUSDT,buy,0.0,0.15,0.15,0.726618,0.00108993
2023-04-20,USDCUSDT,buy,0.0,0.15,0.15,0.726618,0.00108993
2023-04-20,XRPUSDT,sell,0.034428,0.002574,-0.031854,0.726618,0.00108993
2023-04-20,ZECUSDT,sell,0.061693,0.004237,-0.057456,0.726618,0.00108993
2023-04-20,ZILUSDT,sell,0.045375,0.0,-0.045375,0.726618,0.00108993
2023-04-23,ACHUSDT,sell,0.030533,0.0,-0.030533,0.908543,0.00136281
2023-04-23,ADAUSDT,buy,0.004401,0.066001,0.0616,0.908543,0.00136281
2023-04-23,APEUSDT,buy,0.0,0.081062,0.081062,0.908543,0.00136281
2023-04-23,AVAXUSDT,buy,0.0,0.062238,0.062238,0.908543,0.00136281
2023-04-23,ETCUSDT,buy,0.0,0.081563,0.081563,0.908543,0.00136281
2023-04-23,ETHUSDT,buy,0.005505,0.0764,0.070895,0.908543,0.00136281
2023-04-23,LINKUSDT,buy,0.0,0.058991,0.058991,0.908543,0.00136281
2023-04-23,ROSEUSDT,buy,0.0,0.043167,0.043167,0.908543,0.00136281
2023-04-23,TUSDUSDT,sell,0.15,0.0,-0.15,0.908543,0.00136281
2023-04-23,USDCUSDT,sell,0.15,0.0,-0.15,0.908543,0.00136281
2023-04-23,XRPUSDT,buy,0.002574,0.057005,0.054431,0.908543,0.00136281
2023-04-23,ZECUSDT,buy,0.004237,0.0683,0.064062,0.908543,0.00136281
2023-04-26,ADAUSDT,sell,0.066001,0.003573,-0.062428,0.87414,0.00131121
2023-04-26,APEUSDT,sell,0.081062,0.0,-0.081062,0.87414,0.00131121
2023-04-26,AVAXUSDT,sell,0.062238,0.00329,-0.058948,0.87414,0.00131121
2023-04-26,ETCUSDT,sell,0.081563,0.0,-0.081563,0.87414,0.00131121
2023-04-26,ETHUSDT,sell,0.0764,0.004222,-0.072178,0.87414,0.00131121
2023-04-26,LINKUSDT,sell,0.058991,0.003292,-0.055699,0.87414,0.00131121
2023-04-26,ROSEUSDT,sell,0.043167,0.002284,-0.040884,0.87414,0.00131121
2023-04-26,TUSDUSDT,buy,0.0,0.15,0.15,0.87414,0.00131121
2023-04-26,USDCUSDT,buy,0.0,0.15,0.15,0.87414,0.00131121
2023-04-26,XRPUSDT,sell,0.057005,0.0,-0.057005,0.87414,0.00131121
2023-04-26,ZECUSDT,sell,0.0683,0.003926,-0.064373,0.87414,0.00131121
2023-05-02,TUSDUSDT,sell,0.15,0.092918,-0.057082,0.057082,8.562e-05
2023-05-05,TUSDUSDT,sell,0.092918,0.0,-0.092918,0.092918,0.00013938
2023-05-08,ATOMUSDT,buy,0.0,0.058544,0.058544,0.528904,0.00079336
2023-05-08,DEXEUSDT,buy,0.0,0.042978,0.042978,0.528904,0.00079336
2023-05-08,TRXUSDT,buy,0.0,0.127382,0.127382,0.528904,0.00079336
2023-05-08,TUSDUSDT,buy,0.0,0.15,0.15,0.528904,0.00079336
2023-05-08,USDCUSDT,sell,0.15,0.0,-0.15,0.528904,0.00079336
2023-05-11,ATOMUSDT,sell,0.058544,0.0,-0.058544,0.351036,0.00052655
2023-05-11,DEXEUSDT,sell,0.042978,0.006897,-0.036081,0.351036,0.00052655
2023-05-11,TRXUSDT,sell,0.127382,0.020971,-0.106411,0.351036,0.00052655
2023-05-11,USDCUSDT,buy,0.0,0.15,0.15,0.351036,0.00052655
2023-05-14,TRXUSDT,buy,0.020971,0.15,0.129029,0.429029,0.00064354
2023-05-14,TUSDUSDT,sell,0.15,0.0,-0.15,0.429029,0.00064354
2023-05-14,USDCUSDT,sell,0.15,0.0,-0.15,0.429029,0.00064354
2023-05-20,ATOMUSDT,buy,0.0,0.065424,0.065424,0.250429,0.00037564
2023-05-20,KAVAUSDT,buy,0.0,0.035005,0.035005,0.250429,0.00037564
2023-05-20,TUSDUSDT,buy,0.0,0.15,0.15,0.250429,0.00037564
2023-05-23,ATOMUSDT,sell,0.065424,0.0,-0.065424,0.381899,0.00057285
2023-05-23,TRXUSDT,sell,0.15,0.016377,-0.133623,0.381899,0.00057285
2023-05-23,TUSDUSDT,sell,0.15,0.117149,-0.032851,0.381899,0.00057285
2023-05-23,USDCUSDT,buy,0.0,0.15,0.15,0.381899,0.00057285
2023-05-26,KAVAUSDT,sell,0.035005,0.0049,-0.030105,0.030105,4.516e-05
2023-05-29,TUSDUSDT,sell,0.117149,0.0,-0.117149,0.117149,0.00017572
2023-06-01,TUSDUSDT,buy,0.0,0.15,0.15,0.15,0.000225
2023-06-07,TUSDUSDT,sell,0.15,0.0,-0.15,0.15,0.000225
2023-06-10,ACHUSDT,buy,0.0,0.040578,0.040578,0.746587,0.00111988
2023-06-10,ETHUSDT,buy,0.004222,0.114506,0.110285,0.746587,0.00111988
2023-06-10,FILUSDT,buy,0.0,0.064432,0.064432,0.746587,0.00111988
2023-06-10,INJUSDT,buy,0.002318,0.039299,0.03698,0.746587,0.00111988
2023-06-10,KAVAUSDT,buy,0.0049,0.04318,0.03828,0.746587,0.00111988
2023-06-10,LDOUSDT,buy,0.0,0.035802,0.035802,0.746587,0.00111988
2023-06-10,LTCUSDT,buy,0.0,0.073951,0.073951,0.746587,0.00111988
2023-06-10,STGUSDT,buy,0.0,0.053777,0.053777,0.746587,0.00111988
2023-06-10,TRXUSDT,buy,0.016377,0.07163,0.055254,0.746587,0.00111988
2023-06-10,USDCUSDT,sell,0.15,0.0,-0.15,0.746587,0.00111988
2023-06-10,XRPUSDT,buy,0.0,0.087248,0.087248,0.746587,0.00111988
2023-06-13,ACHUSDT,sell,0.040578,0.0,-0.040578,0.888014,0.00133202
2023-06-13,ETHUSDT,sell,0.114506,0.0,-0.114506,0.888014,0.00133202
2023-06-13,FILUSDT,sell,0.064432,0.0,-0.064432,0.888014,0.00133202
2023-06-13,INJUSDT,sell,0.039299,0.002416,-0.036883,0.888014,0.00133202
2023-06-13,KAVAUSDT,sell,0.04318,0.002548,-0.040633,0.888014,0.00133202
2023-06-13,LDOUSDT,sell,0.035802,0.002483,-0.033319,0.888014,0.00133202
2023-06-13,LTCUSDT,sell,0.073951,0.003582,-0.070369,0.888014,0.00133202
2023-06-13,STGUSDT,sell,0.053777,0.0,-0.053777,0.888014,0.00133202
2023-06-13,TRXUSDT,sell,0.07163,0.004638,-0.066992,0.888014,0.00133202
2023-06-13,TUSDUSDT,buy,0.0,0.134512,0.134512,0.888014,0.00133202
2023-06-13,USDCUSDT,buy,0.0,0.15,0.15,0.888014,0.00133202
2023-06-13,XRPUSDT,sell,0.087248,0.005235,-0.082013,0.888014,0.00133202
2023-06-19,TUSDUSDT,sell,0.134512,0.0,-0.134512,0.429278,0.00064392
2023-06-19,USDCUSDT,sell,0.15,0.0,-0.15,0.429278,0.00064392
2023-06-19,XRPUSDT,buy,0.005235,0.15,0.144765,0.429278,0.00064392
2023-06-22,TUSDUSDT,buy,0.0,0.15,0.15,0.443114,0.00066467
2023-06-22,USDCUSDT,buy,0.0,0.15,0.15,0.443114,0.00066467
2023-06-22,XRPUSDT,sell,0.15,0.006886,-0.143114,0.443114,0.00066467
2023-07-01,ETCUSDT,buy,0.0,0.040417,0.040417,0.647883,0.00097183
2023-07-01,ETHUSDT,buy,0.0,0.081052,0.081052,0.647883,0.00097183
2023-07-01,FETUSDT,buy,0.0,0.037877,0.037877,0.647883,0.00097183
2023-07-01,INJUSDT,buy,0.002416,0.038027,0.035612,0.647883,0.00097183
2023-07-01,ROSEUSDT,buy,0.002284,0.049404,0.04712,0.647883,0.00097183
2023-07-01,SFPUSDT,buy,0.0,0.04693,0.04693,0.647883,0.00097183
2023-07-01,TUSDUSDT,sell,0.15,0.0,-0.15,0.647883,0.00097183
2023-07-01,USDCUSDT,sell,0.15,0.0,-0.15,0.647883,0.00097183
2023-07-01,YFIUSDT,buy,0.0,0.058876,0.058876,0.647883,0.00097183
2023-07-04,AAVEUSDT,buy,0.0,0.034614,0.034614,0.199792,0.00029969
2023-07-04,FETUSDT,sell,0.037877,0.0,-0.037877,0.199792,0.00029969
2023-07-04,KAVAUSDT,buy,0.002548,0.036645,0.034097,0.199792,0.00029969
2023-07-04,ROSEUSDT,sell,0.049404,0.0,-0.049404,0.199792,0.00029969
2023-07-04,UNIUSDT,buy,0.0,0.043801,0.043801,0.199792,0.00029969
2023-07-07,ETHUSDT,sell,0.081052,0.0,-0.081052,0.356334,0.0005345
2023-07-07,KAVAUSDT,sell,0.036645,0.0,-0.036645,0.356334,0.0005345
2023-07-07,RAYUSDT,buy,0.0,0.048822,0.048822,0.356334,0.0005345
2023-07-07,SNXUSDT,buy,0.0,0.040173,0.040173,0.356334,0.0005345
2023-07-07,TRXUSDT,buy,0.004638,0.11048,0.105841,0.356334,0.0005345
2023-07-07,UNIUSDT,sell,0.043801,0.0,-0.043801,0.356334,0.0005345
2023-07-10,DOTUSDT,buy,0.0,0.066687,0.066687,0.408143,0.00061222
2023-07-10,LINKUSDT,buy,0.003292,0.05377,0.050478,0.408143,0.00061222
2023-07-10,RAYUSDT,sell,0.048822,0.0,-0.048822,0.408143,0.00061222
2023-07-10,SFPUSDT,sell,0.04693,0.0,-0.04693,0.408143,0.00061222
2023-07-10,SNXUSDT,sell,0.040173,0.0,-0.040173,0.408143,0.00061222
2023-07-10,TRXUSDT,sell,0.11048,0.0,-0.11048,0.408143,0.00061222
2023-07-10,UNIUSDT,buy,0.0,0.044575,0.044575,0.408143,0.00061222
2023-07-13,DOTUSDT,sell,0.066687,0.0,-0.066687,0.353007,0.00052951
2023-07-13,FILUSDT,buy,0.0,0.052595,0.052595,0.353007,0.00052951
2023-07-13,LINKUSDT,sell,0.05377,0.0,-0.05377,0.353007,0.00052951
2023-07-13,LTCUSDT,buy,0.003582,0.033956,0.030374,0.353007,0.00052951
2023-07-13,UNIUSDT,sell,0.044575,0.0,-0.044575,0.353007,0.00052951
2023-07-13,ZECUSDT,buy,0.003926,0.052031,0.048105,0.353007,0.00052951
2023-07-13,ZILUSDT,buy,0.0,0.056902,0.056902,0.353007,0.00052951
2023-07-16,DEXEUSDT,buy,0.006897,0.042152,0.035255,0.365995,0.00054899
2023-07-16,LTCUSDT,sell,0.033956,0.0,-0.033956,0.365995,0.00054899
2023-07-16,RAYUSDT,buy,0.0,0.060446,0.060446,0.365995,0.00054899
2023-07-16,TRXUSDT,buy,0.0,0.127406,0.127406,0.365995,0.00054899
2023-07-16,ZECUSDT,sell,0.052031,0.0,-0.052031,0.365995,0.00054899
2023-07-16,ZILUSDT,sell,0.056902,0.0,-0.056902,0.365995,0.00054899
2023-07-19,ETCUSDT,sell,0.040417,0.0,-0.040417,0.202496,0.00030374
2023-07-19,KAVAUSDT,buy,0.0,0.044605,0.044605,0.202496,0.00030374
2023-07-19,RAYUSDT,sell,0.060446,0.0,-0.060446,0.202496,0.00030374
2023-07-19,STGUSDT,buy,0.0,0.057028,0.057028,0.202496,0.00030374
2023-07-22,AVAXUSDT,buy,0.00329,0.064015,0.060725,0.374708,0.00056206
2023-07-22,DEXEUSDT,sell,0.042152,0.0,-0.042152,0.374708,0.00056206
2023-07-22,FILUSDT,sell,0.052595,0.0,-0.052595,0.374708,0.00056206
2023-07-22,KAVAUSDT,sell,0.044605,0.0,-0.044605,0.374708,0.00056206
2023-07-22,LDOUSDT,buy,0.002483,0.037746,0.035263,0.374708,0.00056206
2023-07-22,SNXUSDT,buy,0.0,0.033522,0.033522,0.374708,0.00056206
2023-07-22,UNIUSDT,buy,0.0,0.046972,0.046972,0.374708,0.00056206
2023-07-22,YFIUSDT,sell,0.058876,0.0,-0.058876,0.374708,0.00056206
2023-07-25,1INCHUSDT,buy,0.0,0.037054,0.037054,0.383872,0.00057581
2023-07-25,AAVEUSDT,sell,0.034614,0.0,-0.034614,0.383872,0.00057581
2023-07-25,BCHUSDT,buy,0.0,0.034404,0.034404,0.383872,0.00057581
2023-07-25,LDOUSDT,sell,0.037746,0.0,-0.037746,0.383872,0.00057581
2023-07-25,LINKUSDT,buy,0.0,0.037585,0.037585,0.383872,0.00057581
2023-07-25,RAYUSDT,buy,0.0,0.041752,0.041752,0.383872,0.00057581
2023-07-25,STGUSDT,sell,0.057028,0.0,-0.057028,0.383872,0.00057581
2023-07-25,UNIUSDT,sell,0.046972,0.0,-0.046972,0.383872,0.00057581
2023-07-25,ZILUSDT,buy,0.0,0.056716,0.056716,0.383872,0.00057581
2023-07-28,1INCHUSDT,sell,0.037054,0.0,-0.037054,0.268342,0.00040251
2023-07-28,AVAXUSDT,sell,0.064015,0.0,-0.064015,0.268342,0.00040251
2023-07-28,AXSUSDT,buy,0.0,0.055042,0.055042,0.268342,0.00040251
2023-07-28,UNIUSDT,buy,0.0,0.055515,0.055515,0.268342,0.00040251
2023-07-28,ZILUSDT,sell,0.056716,0.0,-0.056716,0.268342,0.00040251
2023-07-31,AXSUSDT,sell,0.055042,0.0,-0.055042,0.548512,0.00082277
2023-07-31,BCHUSDT,sell,0.034404,0.0,-0.034404,0.548512,0.00082277
2023-07-31,INJUSDT,sell,0.038027,0.003811,-0.034216,0.548512,0.00082277
2023-07-31,LINKUSDT,sell,0.037585,0.00277,-0.034815,0.548512,0.00082277
2023-07-31,RAYUSDT,sell,0.041752,0.003126,-0.038626,0.548512,0.00082277
2023-07-31,SNXUSDT,sell,0.033522,0.002701,-0.030821,0.548512,0.00082277
2023-07-31,TRXUSDT,sell,0.127406,0.007719,-0.119687,0.548512,0.00082277
2023-07-31,UNIUSDT,sell,0.055515,0.004614,-0.050901,0.548512,0.00082277
2023-07-31,USDCUSDT,buy,0.0,0.15,0.15,0.548512,0.00082277
2023-08-06,COMPUSDT,buy,0.0,0.034411,0.034411,0.78842,0.00118263
2023-08-06,DEXEUSDT,buy,0.0,0.10555,0.10555,0.78842,0.00118263
2023-08-06,DOGEUSDT,buy,0.0,0.060805,0.060805,0.78842,0.00118263
2023-08-06,FILUSDT,buy,0.0,0.078301,0.078301,0.78842,0.00118263
2023-08-06,LINKUSDT,buy,0.00277,0.038505,0.035735,0.78842,0.00118263
2023-08-06,SHIBUSDT,buy,0.0,0.058187,0.058187,0.78842,0.00118263
2023-08-06,SNXUSDT,buy,0.002701,0.037216,0.034515,0.78842,0.00118263
2023-08-06,TRXUSDT,buy,0.007719,0.101287,0.093568,0.78842,0.00118263
2023-08-06,TWTUSDT,buy,0.0,0.081205,0.081205,0.78842,0.00118263
2023-08-06,UNIUSDT,buy,0.004614,0.060756,0.056143,0.78842,0.00118263
2023-08-06,USDCUSDT,sell,0.15,0.0,-0.15,0.78842,0.00118263
2023-08-09,COMPUSDT,sell,0.034411,0.0,-0.034411,0.931919,0.00139788
2023-08-09,DEXEUSDT,sell,0.10555,0.0,-0.10555,0.931919,0.00139788
2023-08-09,DOGEUSDT,sell,0.060805,0.004986,-0.055818,0.931919,0.00139788
2023-08-09,FILUSDT,sell,0.078301,0.0,-0.078301,0.931919,0.00139788
2023-08-09,LINKUSDT,sell,0.038505,0.003178,-0.035327,0.931919,0.00139788
2023-08-09,SHIBUSDT,sell,0.058187,0.004351,-0.053836,0.931919,0.00139788
2023-08-09,SNXUSDT,sell,0.037216,0.0,-0.037216,0.931919,0.00139788
2023-08-09,TRXUSDT,sell,0.101287,0.0,-0.101287,0.931919,0.00139788
2023-08-09,TUSDUSDT,buy,0.0,0.15,0.15,0.931919,0.00139788
2023-08-09,TWTUSDT,sell,0.081205,0.006627,-0.074579,0.931919,0.00139788
2023-08-09,UNIUSDT,sell,0.060756,0.005162,-0.055594,0.931919,0.00139788
2023-08-09,USDCUSDT,buy,0.0,0.15,0.15,0.931919,0.00139788
2023-08-21,ADAUSDT,sell,0.003573,0.0,-0.003573,0.34576,0.00051864
2023-08-21,BATUSDT,sell,0.004059,0.0,-0.004059,0.34576,0.00051864
2023-08-21,DOGEUSDT,sell,0.004986,0.0,-0.004986,0.34576,0.00051864
2023-08-21,INJUSDT,sell,0.003811,0.0,-0.003811,0.34576,0.00051864
2023-08-21,LINKUSDT,sell,0.003178,0.0,-0.003178,0.34576,0.00051864
2023-08-21,RAYUSDT,sell,0.003126,0.0,-0.003126,0.34576,0.00051864
2023-08-21,SHIBUSDT,sell,0.004351,0.0,-0.004351,0.34576,0.00051864
2023-08-21,TUSDUSDT,sell,0.15,0.0,-0.15,0.34576,0.00051864
2023-08-21,TWTUSDT,sell,0.006627,0.0,-0.006627,0.34576,0.00051864
2023-08-21,UNIUSDT,sell,0.005162,0.0,-0.005162,0.34576,0.00051864
2023-08-21,USDCUSDT,sell,0.15,0.0,-0.15,0.34576,0.00051864
2023-08-21,XRPUSDT,sell,0.006886,0.0,-0.006886,0.34576,0.00051864
2023-10-23,FDUSDUSDT,buy,0.0,0.15,0.15,0.3,0.00045
2023-10-23,TUSDUSDT,buy,0.0,0.15,0.15,0.3,0.00045
2023-10-26,USDCUSDT,buy,0.0,0.15,0.15,0.15,0.000225
2023-10-29,BATUSDT,buy,0.0,0.070895,0.070895,1.043834,0.00156575
2023-10-29,BCHUSDT,buy,0.0,0.066988,0.066988,1.043834,0.00156575
2023-10-29,FDUSDUSDT,sell,0.15,0.0,-0.15,1.043834,0.00156575
2023-10-29,INJUSDT,buy,0.0,0.044657,0.044657,1.043834,0.00156575
2023-10-29,LINKUSDT,buy,0.0,0.042234,0.042234,1.043834,0.00156575
2023-10-29,PENDLEUSDT,buy,0.0,0.048323,0.048323,1.043834,0.00156575
2023-10-29,RAYUSDT,buy,0.0,0.055778,0.055778,1.043834,0.00156575
2023-10-29,SFPUSDT,buy,0.0,0.075777,0.075777,1.043834,0.00156575
2023-10-29,TRXUSDT,buy,0.0,0.136303,0.136303,1.043834,0.00156575
2023-10-29,TUSDUSDT,sell,0.15,0.0,-0.15,1.043834,0.00156575
2023-10-29,TWTUSDT,buy,0.0,0.052879,0.052879,1.043834,0.00156575
